prenom,sexe,annee,dep,n
ARTHUR,M,2000,80,2
ARTHUR,M,2000,81,3
ARTHUR,M,2000,82,5
ARTHUR,M,2000,83,3
ARTHUR,M,2000,84,2
ARTHUR,M,2000,85,4
ARTHUR,M,2000,86,5
ARTHUR,M,2000,87,2
ARTHUR,M,2000,88,4
ARTHUR,M,2000,89,1
ARTHUR,M,2000,90,4
ARTHUR,M,2000,91,7
ARTHUR,M,2000,92,6
ARTHUR,M,2000,93,5
ARTHUR,M,2000,95,1
MAELIG,F,2001,01,2
MAELIG,F,2001,02,8
MAELIG,F,2001,03,4
MAELIG,F,2001,04,3
MAELIG,F,2001,05,5
MAELIG,F,2001,06,2
MAELIG,F,2001,07,6
MAELIG,F,2001,08,3
MAELIG,F,2001,09,5
MAELIG,F,2001,10,4
MAELIG,F,2001,11,7
MAELIG,F,2001,12,2
MAELIG,F,2001,13,2
MAELIG,F,2001,14,4
MAELIG,F,2001,15,2
MAELIG,F,2001,16,4
MAELIG,F,2001,17,4
MAELIG,F,2001,18,5
MAELIG,F,2001,19,2
MAELIG,F,2001,21,5
MAELIG,F,2001,22,23
MAELIG,F,2001,23,4
MAELIG,F,2001,24,6
MAELIG,F,2001,25,4
MAELIG,F,2001,26,5
MAELIG,F,2001,27,5
MAELIG,F,2001,28,2
MAELIG,F,2001,29,22
MAELIG,F,2001,2A,2
MAELIG,F,2001,2B,4
MAELIG,F,2001,30,6
MAELIG,F,2001,31,4
MAELIG,F,2001,32,4
MAELIG,F,2001,33,7
MAELIG,F,2001,34,4
MAELIG,F,2001,35,20
MAELIG,F,2001,36,3
MAELIG,F,2001,37,2
MAELIG,F,2001,38,3
MAELIG,F,2001,39,5
MAELIG,F,2001,40,4
MAELIG,F,2001,41,3
MAELIG,F,2001,42,2
MAELIG,F,2001,43,5
MAELIG,F,2001,44,23
MAELIG,F,2001,45,2
MAELIG,F,2001,46,5
MAELIG,F,2001,47,3
MAELIG,F,2001,48,5
MAELIG,F,2001,49,7
MAELIG,F,2001,50,1
MAELIG,F,2001,51,3
MAELIG,F,2001,52,5
MAELIG,F,2001,53,3
MAELIG,F,2001,54,5
MAELIG,F,2001,55,4
MAELIG,F,2001,56,23
MAELIG,F,2001,57,2
MAELIG,F,2001,58,4
MAELIG,F,2001,59,3
MAELIG,F,2001,60,5
MAELIG,F,2001,61,4
MAELIG,F,2001,62,3
MAELIG,F,2001,63,5
MAELIG,F,2001,64,8
MAELIG,F,2001,65,1
MAELIG,F,2001,66,3
MAELIG,F,2001,67,6
MAELIG,F,2001,68,4
MAELIG,F,2001,69,5
MAELIG,F,2001,70,5
MAELIG,F,2001,71,4
MAELIG,F,2001,72,1
MAELIG,F,2001,73,8
MAELIG,F,2001,74,3
MAELIG,F,2001,75,2
MAELIG,F,2001,77,6
MAELIG,F,2001,78,5
MAELIG,F,2001,79,4
MAELIG,F,2001,80,1
MAELIG,F,2001,81,1
MAELIG,F,2001,82,4
MAELIG,F,2001,83,3
MAELIG,F,2001,84,5
MAELIG,F,2001,85,7
MAELIG,F,2001,86,2
MAELIG,F,2001,87,1
MAELIG,F,2001,88,2
MAELIG,F,2001,89,2
MAELIG,F,2001,90,5
MAELIG,F,2001,91,2
MAELIG,F,2001,92,2
MAELIG,F,2001,93,3
MAELIG,F,2001,94,4
MAELIG,F,2001,95,4
MAELIG,M,2001,01,3
MAELIG,M,2001,02,6
MAELIG,M,2001,03,3
MAELIG,M,2001,04,2
MAELIG,M,2001,05,10
MAELIG,M,2001,06,6
MAELIG,M,2001,07,2
MAELIG,M,2001,08,4
MAELIG,M,2001,09,6
MAELIG,M,2001,10,4
MAELIG,M,2001,12,4
MAELIG,M,2001,13,4
MAELIG,M,2001,14,1
MAELIG,M,2001,15,3
MAELIG,M,2001,16,3
MAELIG,M,2001,17,4
MAELIG,M,2001,18,4
MAELIG,M,2001,19,6
MAELIG,M,2001,21,3
MAELIG,M,2001,22,22
MAELIG,M,2001,23,5
MAELIG,M,2001,24,7
MAELIG,M,2001,25,2
MAELIG,M,2001,26,5
MAELIG,M,2001,27,5
MAELIG,M,2001,28,2
MAELIG,M,2001,29,30
MAELIG,M,2001,2A,4
MAELIG,M,2001,2B,3
MAELIG,M,2001,30,4
MAELIG,M,2001,31,4
MAELIG,M,2001,32,2
MAELIG,M,2001,33,4
MAELIG,M,2001,34,1
MAELIG,M,2001,35,21
MAELIG,M,2001,36,3
MAELIG,M,2001,37,3
MAELIG,M,2001,38,7
MAELIG,M,2001,40,5
MAELIG,M,2001,41,2
MAELIG,M,2001,42,2
MAELIG,M,2001,43,4
MAELIG,M,2001,44,25
MAELIG,M,2001,45,3
MAELIG,M,2001,46,4
MAELIG,M,2001,48,5
MAELIG,M,2001,49,4
MAELIG,M,2001,50,5
MAELIG,M,2001,51,3
MAELIG,M,2001,52,4
MAELIG,M,2001,53,4
MAELIG,M,2001,54,3
MAELIG,M,2001,55,2
MAELIG,M,2001,56,31
MAELIG,M,2001,57,5
MAELIG,M,2001,58,6
MAELIG,M,2001,59,1
MAELIG,M,2001,60,7
MAELIG,M,2001,61,3
MAELIG,M,2001,62,4
MAELIG,M,2001,63,4
MAELIG,M,2001,64,1
MAELIG,M,2001,65,4
MAELIG,M,2001,66,2
MAELIG,M,2001,67,3
MAELIG,M,2001,68,9
MAELIG,M,2001,69,5
MAELIG,M,2001,70,1
MAELIG,M,2001,71,7
MAELIG,M,2001,72,4
MAELIG,M,2001,73,3
MAELIG,M,2001,74,5
MAELIG,M,2001,75,3
MAELIG,M,2001,76,3
MAELIG,M,2001,77,4
MAELIG,M,2001,78,3
MAELIG,M,2001,79,3
MAELIG,M,2001,80,2
MAELIG,M,2001,81,6
MAELIG,M,2001,82,5
MAELIG,M,2001,83,4
MAELIG,M,2001,84,2
MAELIG,M,2001,85,2
MAELIG,M,2001,86,7
MAELIG,M,2001,87,6
MAELIG,M,2001,88,4
MAELIG,M,2001,90,1
MAELIG,M,2001,91,5
MAELIG,M,2001,92,5
MAELIG,M,2001,93,2
MAELIG,M,2001,94,5
MAELIG,M,2001,95,6
LOUISE,F,2001,01,6
LOUISE,F,2001,02,8
LOUISE,F,2001,03,4
LOUISE,F,2001,04,4
LOUISE,F,2001,05,2
LOUISE,F,2001,06,1
LOUISE,F,2001,07,7
LOUISE,F,2001,08,5
LOUISE,F,2001,09,2
LOUISE,F,2001,10,6
LOUISE,F,2001,11,7
LOUISE,F,2001,12,5
LOUISE,F,2001,13,6
LOUISE,F,2001,14,4
LOUISE,F,2001,15,4
LOUISE,F,2001,16,3
LOUISE,F,2001,17,5
LOUISE,F,2001,18,5
LOUISE,F,2001,19,3
LOUISE,F,2001,21,4
LOUISE,F,2001,22,6
LOUISE,F,2001,23,4
LOUISE,F,2001,24,1
LOUISE,F,2001,25,6
LOUISE,F,2001,26,6
LOUISE,F,2001,27,3
LOUISE,F,2001,28,2
LOUISE,F,2001,29,4
LOUISE,F,2001,2A,4
LOUISE,F,2001,2B,3
LOUISE,F,2001,30,4
LOUISE,F,2001,31,4
LOUISE,F,2001,32,2
LOUISE,F,2001,33,6
LOUISE,F,2001,34,3
LOUISE,F,2001,35,6
LOUISE,F,2001,37,4
LOUISE,F,2001,38,4
LOUISE,F,2001,39,3
LOUISE,F,2001,40,6
LOUISE,F,2001,41,2
LOUISE,F,2001,42,2
LOUISE,F,2001,43,4
LOUISE,F,2001,44,3
LOUISE,F,2001,45,2
LOUISE,F,2001,46,3
LOUISE,F,2001,47,5
LOUISE,F,2001,48,4
LOUISE,F,2001,49,4
LOUISE,F,2001,50,5
LOUISE,F,2001,51,4
LOUISE,F,2001,52,9
LOUISE,F,2001,53,2
LOUISE,F,2001,54,7
LOUISE,F,2001,55,2
LOUISE,F,2001,56,6
LOUISE,F,2001,57,4
LOUISE,F,2001,58,4
LOUISE,F,2001,59,2
LOUISE,F,2001,60,4
LOUISE,F,2001,62,5
LOUISE,F,2001,63,5
LOUISE,F,2001,64,1
LOUISE,F,2001,65,5
LOUISE,F,2001,66,3
LOUISE,F,2001,67,3
LOUISE,F,2001,68,2
LOUISE,F,2001,69,4
LOUISE,F,2001,70,2
LOUISE,F,2001,71,2
LOUISE,F,2001,72,3
LOUISE,F,2001,73,2
LOUISE,F,2001,74,4
LOUISE,F,2001,75,3
LOUISE,F,2001,76,7
LOUISE,F,2001,77,3
LOUISE,F,2001,78,5
LOUISE,F,2001,79,1
LOUISE,F,2001,80,2
LOUISE,F,2001,81,2
LOUISE,F,2001,82,1
LOUISE,F,2001,83,2
LOUISE,F,2001,84,4
LOUISE,F,2001,85,3
LOUISE,F,2001,86,2
LOUISE,F,2001,87,9
LOUISE,F,2001,88,2
LOUISE,F,2001,89,2
LOUISE,F,2001,90,8
LOUISE,F,2001,91,5
LOUISE,F,2001,92,5
LOUISE,F,2001,93,2
LOUISE,F,2001,94,4
LOUISE,F,2001,95,4
LOUISE,M,2001,01,2
LOUISE,M,2001,02,5
LOUISE,M,2001,03,2
LOUISE,M,2001,04,3
LOUISE,M,2001,05,3
LOUISE,M,2001,06,3
LOUISE,M,2001,07,4
LOUISE,M,2001,08,3
LOUISE,M,2001,09,5
LOUISE,M,2001,10,3
LOUISE,M,2001,11,5
LOUISE,M,2001,12,2
LOUISE,M,2001,13,5
LOUISE,M,2001,14,5
LOUISE,M,2001,15,2
LOUISE,M,2001,16,2
LOUISE,M,2001,17,4
LOUISE,M,2001,18,1
LOUISE,M,2001,19,3
LOUISE,M,2001,21,2
LOUISE,M,2001,22,4
LOUISE,M,2001,23,3
LOUISE,M,2001,24,8
LOUISE,M,2001,25,6
LOUISE,M,2001,26,3
LOUISE,M,2001,27,7
LOUISE,M,2001,28,6
LOUISE,M,2001,29,4
LOUISE,M,2001,2A,6
LOUISE,M,2001,2B,5
LOUISE,M,2001,30,9
LOUISE,M,2001,31,7
LOUISE,M,2001,32,6
LOUISE,M,2001,33,4
LOUISE,M,2001,34,5
LOUISE,M,2001,35,3
LOUISE,M,2001,36,7
LOUISE,M,2001,37,3
LOUISE,M,2001,38,3
LOUISE,M,2001,39,5
LOUISE,M,2001,40,1
LOUISE,M,2001,41,4
LOUISE,M,2001,42,2
LOUISE,M,2001,43,5
LOUISE,M,2001,44,5
LOUISE,M,2001,45,2
LOUISE,M,2001,46,3
LOUISE,M,2001,47,3
LOUISE,M,2001,48,5
LOUISE,M,2001,49,5
LOUISE,M,2001,50,5
LOUISE,M,2001,51,6
LOUISE,M,2001,52,5
LOUISE,M,2001,53,8
LOUISE,M,2001,54,1
LOUISE,M,2001,55,5
LOUISE,M,2001,56,6
LOUISE,M,2001,57,6
LOUISE,M,2001,58,5
LOUISE,M,2001,59,3
LOUISE,M,2001,60,3
LOUISE,M,2001,61,3
LOUISE,M,2001,62,4
LOUISE,M,2001,63,3
LOUISE,M,2001,64,4
LOUISE,M,2001,65,2
LOUISE,M,2001,66,3
LOUISE,M,2001,67,2
LOUISE,M,2001,68,6
LOUISE,M,2001,69,2
LOUISE,M,2001,70,5
LOUISE,M,2001,71,3
LOUISE,M,2001,72,4
LOUISE,M,2001,73,8
LOUISE,M,2001,74,9
LOUISE,M,2001,75,3
LOUISE,M,2001,77,8
LOUISE,M,2001,78,2
LOUISE,M,2001,79,1
LOUISE,M,2001,80,2
LOUISE,M,2001,81,3
LOUISE,M,2001,82,1
LOUISE,M,2001,83,3
LOUISE,M,2001,84,4
LOUISE,M,2001,85,3
LOUISE,M,2001,86,1
LOUISE,M,2001,87,6
LOUISE,M,2001,88,4
LOUISE,M,2001,89,3
LOUISE,M,2001,90,4
LOUISE,M,2001,91,1
LOUISE,M,2001,92,7
LOUISE,M,2001,93,6
LOUISE,M,2001,94,5
LOUISE,M,2001,95,5
GABRIEL,F,2001,01,3
GABRIEL,F,2001,02,6
GABRIEL,F,2001,03,5
GABRIEL,F,2001,04,5
GABRIEL,F,2001,05,5
GABRIEL,F,2001,06,4
GABRIEL,F,2001,07,3
GABRIEL,F,2001,08,8
GABRIEL,F,2001,09,3
GABRIEL,F,2001,10,1
GABRIEL,F,2001,11,6
GABRIEL,F,2001,12,1
GABRIEL,F,2001,13,5
GABRIEL,F,2001,15,1
GABRIEL,F,2001,16,4
GABRIEL,F,2001,17,4
GABRIEL,F,2001,18,4
GABRIEL,F,2001,19,8
GABRIEL,F,2001,21,6
GABRIEL,F,2001,22,5
GABRIEL,F,2001,23,3
GABRIEL,F,2001,24,7
GABRIEL,F,2001,25,4
GABRIEL,F,2001,26,6
GABRIEL,F,2001,27,4
GABRIEL,F,2001,28,2
GABRIEL,F,2001,29,3
GABRIEL,F,2001,2A,4
GABRIEL,F,2001,2B,2
GABRIEL,F,2001,30,7
GABRIEL,F,2001,31,1
GABRIEL,F,2001,32,8
GABRIEL,F,2001,33,3
GABRIEL,F,2001,34,4
GABRIEL,F,2001,35,3
GABRIEL,F,2001,36,3
GABRIEL,F,2001,37,4
GABRIEL,F,2001,38,6
GABRIEL,F,2001,39,1
GABRIEL,F,2001,40,3
GABRIEL,F,2001,41,7
GABRIEL,F,2001,42,3
GABRIEL,F,2001,43,2
GABRIEL,F,2001,44,1
GABRIEL,F,2001,45,6
GABRIEL,F,2001,46,11
GABRIEL,F,2001,47,6
GABRIEL,F,2001,48,2
GABRIEL,F,2001,49,7
GABRIEL,F,2001,50,4
GABRIEL,F,2001,51,7
GABRIEL,F,2001,52,7
GABRIEL,F,2001,53,5
GABRIEL,F,2001,54,3
GABRIEL,F,2001,55,5
GABRIEL,F,2001,56,3
GABRIEL,F,2001,57,7
GABRIEL,F,2001,58,3
GABRIEL,F,2001,60,1
GABRIEL,F,2001,61,8
GABRIEL,F,2001,62,7
GABRIEL,F,2001,64,3
GABRIEL,F,2001,65,4
GABRIEL,F,2001,66,1
GABRIEL,F,2001,67,4
GABRIEL,F,2001,68,5
GABRIEL,F,2001,69,2
GABRIEL,F,2001,70,2
GABRIEL,F,2001,71,5
GABRIEL,F,2001,72,5
GABRIEL,F,2001,73,4
GABRIEL,F,2001,74,3
GABRIEL,F,2001,75,3
GABRIEL,F,2001,76,1
GABRIEL,F,2001,77,7
GABRIEL,F,2001,78,4
GABRIEL,F,2001,79,6
GABRIEL,F,2001,80,4
GABRIEL,F,2001,81,6
GABRIEL,F,2001,82,3
GABRIEL,F,2001,83,3
GABRIEL,F,2001,84,1
GABRIEL,F,2001,85,3
GABRIEL,F,2001,86,8
GABRIEL,F,2001,87,2
GABRIEL,F,2001,88,7
GABRIEL,F,2001,89,3
GABRIEL,F,2001,90,3
GABRIEL,F,2001,91,5
GABRIEL,F,2001,92,9
GABRIEL,F,2001,93,5
GABRIEL,F,2001,94,7
GABRIEL,F,2001,95,1
GABRIEL,M,2001,01,5
GABRIEL,M,2001,02,4
GABRIEL,M,2001,03,3
GABRIEL,M,2001,04,3
GABRIEL,M,2001,05,7
GABRIEL,M,2001,06,5
GABRIEL,M,2001,07,4
GABRIEL,M,2001,08,5
GABRIEL,M,2001,09,4
GABRIEL,M,2001,10,2
GABRIEL,M,2001,11,3
GABRIEL,M,2001,12,1
GABRIEL,M,2001,13,3
GABRIEL,M,2001,14,4
GABRIEL,M,2001,15,7
GABRIEL,M,2001,16,8
GABRIEL,M,2001,17,2
GABRIEL,M,2001,18,5
GABRIEL,M,2001,19,1
GABRIEL,M,2001,21,1
GABRIEL,M,2001,22,5
GABRIEL,M,2001,23,6
GABRIEL,M,2001,24,2
GABRIEL,M,2001,25,4
GABRIEL,M,2001,26,3
GABRIEL,M,2001,27,5
GABRIEL,M,2001,28,7
GABRIEL,M,2001,29,2
GABRIEL,M,2001,2A,3
GABRIEL,M,2001,2B,5
GABRIEL,M,2001,30,1
GABRIEL,M,2001,31,1
GABRIEL,M,2001,32,6
GABRIEL,M,2001,33,4
GABRIEL,M,2001,34,6
GABRIEL,M,2001,35,2
GABRIEL,M,2001,36,4
GABRIEL,M,2001,37,1
GABRIEL,M,2001,38,5
GABRIEL,M,2001,39,6
GABRIEL,M,2001,40,1
GABRIEL,M,2001,41,8
GABRIEL,M,2001,42,3
GABRIEL,M,2001,43,3
GABRIEL,M,2001,44,3
GABRIEL,M,2001,45,1
GABRIEL,M,2001,46,1
GABRIEL,M,2001,47,5
GABRIEL,M,2001,48,5
GABRIEL,M,2001,49,1
GABRIEL,M,2001,50,6
GABRIEL,M,2001,51,6
GABRIEL,M,2001,52,2
GABRIEL,M,2001,53,4
GABRIEL,M,2001,54,6
GABRIEL,M,2001,55,2
GABRIEL,M,2001,56,5
GABRIEL,M,2001,57,3
GABRIEL,M,2001,58,3
GABRIEL,M,2001,59,6
GABRIEL,M,2001,60,3
GABRIEL,M,2001,61,2
GABRIEL,M,2001,62,3
GABRIEL,M,2001,63,4
GABRIEL,M,2001,64,5
GABRIEL,M,2001,65,6
GABRIEL,M,2001,66,1
GABRIEL,M,2001,67,6
GABRIEL,M,2001,68,2
GABRIEL,M,2001,69,4
GABRIEL,M,2001,70,7
GABRIEL,M,2001,71,6
GABRIEL,M,2001,72,2
GABRIEL,M,2001,73,2
GABRIEL,M,2001,74,4
GABRIEL,M,2001,75,2
GABRIEL,M,2001,76,4
GABRIEL,M,2001,77,6
GABRIEL,M,2001,78,2
GABRIEL,M,2001,80,6
GABRIEL,M,2001,81,5
GABRIEL,M,2001,82,3
GABRIEL,M,2001,83,6
GABRIEL,M,2001,85,3
GABRIEL,M,2001,86,3
GABRIEL,M,2001,87,5
GABRIEL,M,2001,88,7
GABRIEL,M,2001,89,10
GABRIEL,M,2001,90,7
GABRIEL,M,2001,91,6
GABRIEL,M,2001,92,2
GABRIEL,M,2001,93,4
GABRIEL,M,2001,94,4
GABRIEL,M,2001,95,4
JADE,F,2001,01,5
JADE,F,2001,02,4
JADE,F,2001,03,2
JADE,F,2001,04,5
JADE,F,2001,05,6
JADE,F,2001,06,6
JADE,F,2001,07,9
JADE,F,2001,08,5
JADE,F,2001,09,3
JADE,F,2001,10,3
JADE,F,2001,11,4
JADE,F,2001,12,3
JADE,F,2001,13,5
JADE,F,2001,14,1
JADE,F,2001,15,6
JADE,F,2001,16,3
JADE,F,2001,17,3
JADE,F,2001,18,4
JADE,F,2001,19,3
JADE,F,2001,21,8
JADE,F,2001,22,7
JADE,F,2001,23,1
JADE,F,2001,24,4
JADE,F,2001,25,1
JADE,F,2001,26,4
JADE,F,2001,27,1
JADE,F,2001,28,5
JADE,F,2001,29,4
JADE,F,2001,2A,7
JADE,F,2001,2B,4
JADE,F,2001,30,3
JADE,F,2001,31,5
JADE,F,2001,32,2
JADE,F,2001,33,3
JADE,F,2001,34,7
JADE,F,2001,35,3
JADE,F,2001,36,3
JADE,F,2001,37,5
JADE,F,2001,38,5
JADE,F,2001,39,2
JADE,F,2001,40,3
JADE,F,2001,41,7
JADE,F,2001,42,4
JADE,F,2001,43,4
JADE,F,2001,44,3
JADE,F,2001,45,1
JADE,F,2001,46,2
JADE,F,2001,47,5
JADE,F,2001,48,2
JADE,F,2001,49,3
JADE,F,2001,50,4
JADE,F,2001,51,3
JADE,F,2001,52,7
JADE,F,2001,53,5
JADE,F,2001,54,5
JADE,F,2001,55,7
JADE,F,2001,56,2
JADE,F,2001,57,3
JADE,F,2001,58,3
JADE,F,2001,59,3
JADE,F,2001,60,5
JADE,F,2001,61,6
JADE,F,2001,62,4
JADE,F,2001,63,4
JADE,F,2001,64,4
JADE,F,2001,65,2
JADE,F,2001,66,1
JADE,F,2001,67,11
JADE,F,2001,68,8
JADE,F,2001,69,3
JADE,F,2001,70,4
JADE,F,2001,71,10
JADE,F,2001,72,5
JADE,F,2001,73,4
JADE,F,2001,74,7
JADE,F,2001,76,3
JADE,F,2001,77,6
JADE,F,2001,78,10
JADE,F,2001,79,5
JADE,F,2001,80,3
JADE,F,2001,81,4
JADE,F,2001,82,4
JADE,F,2001,83,5
JADE,F,2001,84,4
JADE,F,2001,85,2
JADE,F,2001,86,1
JADE,F,2001,87,3
JADE,F,2001,88,4
JADE,F,2001,89,3
JADE,F,2001,90,5
JADE,F,2001,91,5
JADE,F,2001,92,5
JADE,F,2001,93,6
JADE,F,2001,94,6
JADE,F,2001,95,3
JADE,M,2001,01,4
JADE,M,2001,02,2
JADE,M,2001,03,7
JADE,M,2001,04,3
JADE,M,2001,05,3
JADE,M,2001,06,7
JADE,M,2001,07,4
JADE,M,2001,08,4
JADE,M,2001,09,7
JADE,M,2001,10,5
JADE,M,2001,11,2
JADE,M,2001,12,4
JADE,M,2001,13,7
JADE,M,2001,14,1
JADE,M,2001,15,6
JADE,M,2001,16,4
JADE,M,2001,17,5
JADE,M,2001,18,5
JADE,M,2001,19,5
JADE,M,2001,21,1
JADE,M,2001,22,2
JADE,M,2001,23,4
JADE,M,2001,24,5
JADE,M,2001,25,8
JADE,M,2001,26,4
JADE,M,2001,27,6
JADE,M,2001,28,2
JADE,M,2001,29,6
JADE,M,2001,2B,4
JADE,M,2001,30,4
JADE,M,2001,31,4
JADE,M,2001,32,3
JADE,M,2001,33,5
JADE,M,2001,34,1
JADE,M,2001,35,4
JADE,M,2001,36,6
JADE,M,2001,37,4
JADE,M,2001,38,4
JADE,M,2001,39,4
JADE,M,2001,40,1
JADE,M,2001,41,7
JADE,M,2001,42,4
JADE,M,2001,43,5
JADE,M,2001,44,3
JADE,M,2001,45,6
JADE,M,2001,46,3
JADE,M,2001,47,4
JADE,M,2001,48,5
JADE,M,2001,49,6
JADE,M,2001,50,9
JADE,M,2001,51,2
JADE,M,2001,52,5
JADE,M,2001,53,7
JADE,M,2001,54,1
JADE,M,2001,55,2
JADE,M,2001,56,7
JADE,M,2001,57,3
JADE,M,2001,58,5
JADE,M,2001,59,3
JADE,M,2001,60,10
JADE,M,2001,61,5
JADE,M,2001,62,1
JADE,M,2001,63,5
JADE,M,2001,64,6
JADE,M,2001,65,7
JADE,M,2001,66,3
JADE,M,2001,68,4
JADE,M,2001,69,5
JADE,M,2001,70,5
JADE,M,2001,71,3
JADE,M,2001,72,7
JADE,M,2001,73,2
JADE,M,2001,74,3
JADE,M,2001,75,3
JADE,M,2001,77,6
JADE,M,2001,78,6
JADE,M,2001,79,5
JADE,M,2001,80,5
JADE,M,2001,81,8
JADE,M,2001,82,3
JADE,M,2001,83,2
JADE,M,2001,84,4
JADE,M,2001,85,2
JADE,M,2001,86,4
JADE,M,2001,87,4
JADE,M,2001,88,4
JADE,M,2001,89,3
JADE,M,2001,90,3
JADE,M,2001,91,6
JADE,M,2001,92,3
JADE,M,2001,93,6
JADE,M,2001,94,3
JADE,M,2001,95,2
ARTHUR,F,2001,01,2
ARTHUR,F,2001,02,4
ARTHUR,F,2001,03,5
ARTHUR,F,2001,04,2
ARTHUR,F,2001,05,4
ARTHUR,F,2001,06,5
ARTHUR,F,2001,07,3
ARTHUR,F,2001,08,3
ARTHUR,F,2001,09,6
ARTHUR,F,2001,10,4
ARTHUR,F,2001,11,2
ARTHUR,F,2001,12,1
ARTHUR,F,2001,13,2
ARTHUR,F,2001,14,2
ARTHUR,F,2001,15,2
ARTHUR,F,2001,16,3
ARTHUR,F,2001,17,1
ARTHUR,F,2001,18,1
ARTHUR,F,2001,19,4
ARTHUR,F,2001,21,1
ARTHUR,F,2001,22,2
ARTHUR,F,2001,23,8
ARTHUR,F,2001,24,3
ARTHUR,F,2001,25,4
ARTHUR,F,2001,26,2
ARTHUR,F,2001,27,5
ARTHUR,F,2001,28,7
ARTHUR,F,2001,29,2
ARTHUR,F,2001,2A,3
ARTHUR,F,2001,2B,6
ARTHUR,F,2001,30,1
ARTHUR,F,2001,31,8
ARTHUR,F,2001,32,4
ARTHUR,F,2001,33,7
ARTHUR,F,2001,34,5
ARTHUR,F,2001,35,3
ARTHUR,F,2001,36,3
ARTHUR,F,2001,37,13
ARTHUR,F,2001,38,7
ARTHUR,F,2001,39,3
ARTHUR,F,2001,40,2
ARTHUR,F,2001,41,4
ARTHUR,F,2001,42,2
ARTHUR,F,2001,43,7
ARTHUR,F,2001,44,3
ARTHUR,F,2001,45,4
ARTHUR,F,2001,46,3
ARTHUR,F,2001,47,2
ARTHUR,F,2001,48,4
ARTHUR,F,2001,49,1
ARTHUR,F,2001,50,4
ARTHUR,F,2001,51,3
ARTHUR,F,2001,52,2
ARTHUR,F,2001,53,2
ARTHUR,F,2001,54,5
ARTHUR,F,2001,55,3
ARTHUR,F,2001,56,5
ARTHUR,F,2001,57,4
ARTHUR,F,2001,58,4
ARTHUR,F,2001,59,6
ARTHUR,F,2001,60,6
ARTHUR,F,2001,61,5
ARTHUR,F,2001,62,1
ARTHUR,F,2001,63,3
ARTHUR,F,2001,64,4
ARTHUR,F,2001,65,3
ARTHUR,F,2001,66,6
ARTHUR,F,2001,68,5
ARTHUR,F,2001,69,4
ARTHUR,F,2001,70,3
ARTHUR,F,2001,71,2
ARTHUR,F,2001,72,9
ARTHUR,F,2001,73,2
ARTHUR,F,2001,74,3
ARTHUR,F,2001,75,8
ARTHUR,F,2001,76,1
ARTHUR,F,2001,77,4
ARTHUR,F,2001,78,7
ARTHUR,F,2001,79,10
ARTHUR,F,2001,80,3
ARTHUR,F,2001,81,6
ARTHUR,F,2001,82,1
ARTHUR,F,2001,83,3
ARTHUR,F,2001,84,4
ARTHUR,F,2001,85,7
ARTHUR,F,2001,86,7
ARTHUR,F,2001,87,4
ARTHUR,F,2001,88,6
ARTHUR,F,2001,89,3
ARTHUR,F,2001,90,1
ARTHUR,F,2001,91,3
ARTHUR,F,2001,92,4
ARTHUR,F,2001,93,4
ARTHUR,F,2001,94,7
ARTHUR,F,2001,95,6
ARTHUR,M,2001,01,5
ARTHUR,M,2001,02,8
ARTHUR,M,2001,03,4
ARTHUR,M,2001,04,1
ARTHUR,M,2001,05,3
ARTHUR,M,2001,06,4
ARTHUR,M,2001,07,4
ARTHUR,M,2001,08,6
ARTHUR,M,2001,09,2
ARTHUR,M,2001,10,6
ARTHUR,M,2001,11,2
ARTHUR,M,2001,12,2
ARTHUR,M,2001,13,6
ARTHUR,M,2001,14,2
ARTHUR,M,2001,15,9
ARTHUR,M,2001,16,3
ARTHUR,M,2001,17,3
ARTHUR,M,2001,18,3
ARTHUR,M,2001,19,6
ARTHUR,M,2001,21,1
ARTHUR,M,2001,23,7
ARTHUR,M,2001,24,5
ARTHUR,M,2001,25,3
ARTHUR,M,2001,26,3
ARTHUR,M,2001,27,5
ARTHUR,M,2001,28,4
ARTHUR,M,2001,29,7
ARTHUR,M,2001,2A,5
ARTHUR,M,2001,2B,8
ARTHUR,M,2001,30,4
ARTHUR,M,2001,31,2
ARTHUR,M,2001,32,6
ARTHUR,M,2001,33,3
ARTHUR,M,2001,34,4
ARTHUR,M,2001,35,4
ARTHUR,M,2001,36,4
ARTHUR,M,2001,37,5
ARTHUR,M,2001,38,3
ARTHUR,M,2001,39,5
ARTHUR,M,2001,40,3
ARTHUR,M,2001,41,2
ARTHUR,M,2001,42,3
ARTHUR,M,2001,43,6
ARTHUR,M,2001,44,1
ARTHUR,M,2001,46,6
ARTHUR,M,2001,47,1
ARTHUR,M,2001,48,6
ARTHUR,M,2001,49,2
ARTHUR,M,2001,50,6
ARTHUR,M,2001,51,6
ARTHUR,M,2001,52,3
ARTHUR,M,2001,53,3
ARTHUR,M,2001,54,6
ARTHUR,M,2001,55,6
ARTHUR,M,2001,56,9
ARTHUR,M,2001,57,4
ARTHUR,M,2001,58,6
ARTHUR,M,2001,59,2
ARTHUR,M,2001,60,4
ARTHUR,M,2001,61,5
ARTHUR,M,2001,62,6
ARTHUR,M,2001,63,6
ARTHUR,M,2001,64,4
ARTHUR,M,2001,65,4
ARTHUR,M,2001,66,4
ARTHUR,M,2001,67,3
ARTHUR,M,2001,68,3
ARTHUR,M,2001,69,2
ARTHUR,M,2001,70,3
ARTHUR,M,2001,71,8
